,county_fips,state_officer_id,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage
35,06071,,0.05018627374008798,99080.0,0.10357478428462526,204482.0,0.35243498147393054,695793.0,0.06463888727083011,127613.0,0.4291650732305261,847277.0,2106754,642786,170376,138751,1136952,17625,0.3051072882738089,0.08087133096697574,0.5396700326663673,0.06586008617997165,0.008365950652045755
36,06073,,0.04686010479377902,123185.0,0.06537666493455904,171861.0,0.41304490064219856,1085805.0,0.05951159129969697,156443.0,0.4152067383297664,1091488.0,3253356,1519704,154251,369052,1133073,31419,0.46711887663077756,0.04741288687742749,0.3482782087173983,0.11343732441208401,0.009657412222947626
37,06075,,0.17636681817647956,75082.0,0.1284521334695747,54684.0,0.15308833374440647,65172.0,0.13314541418554668,56682.0,0.4089473004239926,174095.0,850282,350088,43758,285040,138663,8566,0.41173163726857676,0.051462926417353304,0.1630788373739536,0.33522995900183705,0.010074304760067836
38,06077,,0.05932004310924535,33080.0,0.10466185961520874,58365.0,0.3181584246834501,177422.0,0.08310185724814535,46342.0,0.43475781534395047,242444.0,714860,242025,47799,103998,327849,6520,0.33856279551240803,0.06686484066810285,0.45861986962482165,0.14548023389195086,0.00912066698374507
39,06079,,0.036470257203883,11406.0,0.02401294332817476,7510.0,0.22059613490733754,68991.0,0.0454007699489685,14199.0,0.6735198946116362,210642.0,278680,194201,5188,10070,63604,1366,0.696860198076647,0.018616334146691546,0.2282330988947897,0.03613463470647337,0.004901679345485862
40,06081,,0.15547149315074352,72705.0,0.05443694107885947,25457.0,0.20159652041518938,94275.0,0.13744060627574084,64273.0,0.4510544390794668,210932.0,754748,305123,17479,201128,199512,14001,0.4042713594471267,0.023158723176477446,0.26434253552179005,0.26648364752208686,0.018550562571878294
41,06085,,0.17785895337727667,118024.0,0.0499531331470715,33148.0,0.2812237221624456,186615.0,0.12054275131031282,79990.0,0.3704214400028934,245805.0,1885056,625218,44874,643830,525695,13861,0.33167078325524546,0.02380512833570992,0.27887500424390577,0.34154422998574047,0.007353097202417329
42,06087,,0.03401408474331746,10138.0,0.020399056543634858,6080.0,0.24078267959054261,71766.0,0.05552703713769028,16550.0,0.6492771419848148,193519.0,270931,157652,2156,11720,93185,1214,0.5818898538742336,0.007957745699089436,0.34394366093211926,0.043258246564623466,0.0044808456765744785
43,06089,,0.021177827913536958,7012.0,0.019510662909504956,6460.0,0.09800936874246831,32451.0,0.03894279993113884,12894.0,0.8223593405033509,272284.0,179228,145094,1700,5201,18284,3957,0.8095498471221014,0.009485125092061508,0.10201531010779566,0.029018903296359942,0.022078023523110227
44,06091,,0.050089820943900965,10261.0,0.041317634194442815,8464.0,0.12260558842481402,25116.0,0.07729482748520883,15834.0,0.7086921289516334,145177.0,2931,2519,2,1,306,47,0.8594336403957694,0.000682360968952576,0.10440122824974411,0.000341180484476288,0.016035482770385533
45,06095,,0.08100093003667504,46160.0,0.14708793233544493,83821.0,0.2116956498850615,120639.0,0.10716128239773984,61068.0,0.4530542053450787,258182.0,429596,169401,58604,63669,117714,5352,0.3943262972653377,0.13641654019124946,0.2740109312004767,0.14820668721310254,0.012458216556951182
46,06097,,0.030945053433577067,12599.0,0.03391454066281706,13808.0,0.19455176462208423,79210.0,0.04039141231170528,16445.0,0.7001972289698164,285079.0,497776,320566,6669,19173,138479,5675,0.6439964964160586,0.013397592491401754,0.27819541319790425,0.03851732506187522,0.011400710359679857
47,06099,,0.03276334892724633,10155.0,0.04961122761735764,15377.0,0.3871882561703501,120009.0,0.06405549282142281,19854.0,0.46638167446362316,144555.0,530561,234089,13102,27772,244173,6771,0.44121034150644317,0.024694615699231568,0.4602166386145985,0.05234459374134171,0.012761963280376808
48,06101,,0.0606448637265671,9993.0,0.05169954909302763,8519.0,0.18418609167430317,30350.0,0.06162799871342829,10155.0,0.6418414967926738,105762.0,95406,45750,1759,14229,30227,1084,0.47952958933400414,0.018436995576798103,0.31682493763494957,0.14914156342368404,0.011361968848919355
49,06103,,0.043386247947277905,10066.0,0.03748561478218517,8697.0,0.21947855471123964,50921.0,0.09972457964992737,23137.0,0.5999250029093699,139188.0,63015,44001,356,883,15745,1091,0.6982623184955963,0.005649448543997461,0.24986114417202254,0.01401253669761168,0.01731333809410458
50,06105,,0.015565694904304287,771.0,0.011608657029798918,575.0,0.032039893402245015,1587.0,0.027557942340305258,1365.0,0.9132278123233465,45234.0,13180,10936,144,169,1042,712,0.8297420333839151,0.010925644916540212,0.07905918057663126,0.012822458270106222,0.054021244309559936
51,06107,,0.022689736437665968,9493.0,0.02506794014097131,10488.0,0.585671501949171,245035.0,0.032816820951138075,13730.0,0.3337540005210537,139637.0,455769,137157,5866,14426,295120,4405,0.3009353422457429,0.01287055503994348,0.6475210029642209,0.03165199914869155,0.009664983796616268
52,06109,,0.028872166980202455,3223.0,0.012030816088865,1343.0,0.09704380542864821,10833.0,0.03251814028486966,3630.0,0.8295350712174147,92601.0,53864,43743,945,692,6981,759,0.8121008465765632,0.01754418535571068,0.12960418832615475,0.012847170652012475,0.014091044111094608
53,06113,,0.07434913217623498,10692.0,0.08426513128615933,12118.0,0.20163690476190477,28997.0,0.10322096128170895,14844.0,0.536527870493992,77157.0,209671,100824,4611,28836,69182,1795,0.4808676450248246,0.021991596358103885,0.3299550247769124,0.1375297489876998,0.008561031330036105
