county_fips,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage,white_difference,black_difference,hispanic_difference,asian_difference,other_difference
08075,0.02052365093547776,758.0,0.04567730755692741,1687.0,0.09663444615926137,3569.0,0.0011101183223675305,41.0,0.8360544770259659,30878.0,21862,17151,480,211,3585,421,0.7845119385234653,0.021955905223675784,0.1639831671393285,0.009651450004574147,0.019257158539932304,0.05154253850250057,0.023721402333251623,-0.06734872098006714,0.010872200930903611,-0.018147040217564775
08077,0.009851931268291269,1020.0,0.01552162112563144,1607.0,0.10076014410864169,10432.0,0.0007147479547583862,74.0,0.8731515555426772,90400.0,148166,121513,944,904,21830,1206,0.8201139262718843,0.006371232266511886,0.14733474616308734,0.0061012647975918904,0.008139519187937854,0.05303762927079292,0.009150388859119556,-0.04657460205444565,0.0037506664706993785,-0.007424771233179468
08079,0.010021558002680184,172.0,0.019110878051622676,328.0,0.0652566567616384,1120.0,0.0068169900367068695,117.0,0.8987939171473519,15426.0,793,670,5,0,121,0,0.8448928121059268,0.006305170239596469,0.15258511979823455,0.0,0.0,0.05390110504142509,0.012805707812026206,-0.08732846303659615,0.010021558002680184,0.0068169900367068695
08081,0.0056094824642700354,115.0,0.0051704794888054245,106.0,0.06233842251597483,1278.0,0.002341349202477928,48.0,0.9245402663284717,18954.0,13034,10672,109,91,1950,154,0.8187816479975449,0.008362743593678073,0.14960871566671782,0.006981740064446832,0.011815252416756176,0.10575861833092681,-0.003192264104872648,-0.087270293150743,-0.0013722576001767963,-0.009473903214278248
08083,0.008404124835324581,185.0,0.012992322718393677,286.0,0.08726661518193794,1921.0,0.0887657293417526,1954.0,0.8025712079225912,17667.0,26006,19049,39,53,3266,3009,0.7324848111974159,0.001499653926017073,0.12558640313773745,0.0020379912327924323,0.11570406829193262,0.07008639672517525,0.011492668792376603,-0.0383197879557995,0.006366133602532149,-0.026938338950180024
08085,0.005872705147875774,222.0,0.0069573038463573355,263.0,0.12546955187556214,4743.0,0.0005819797894291307,22.0,0.8611184593407756,32552.0,40866,31204,212,264,8466,499,0.7635687368472569,0.005187686585425537,0.20716488034062547,0.0064601380120393485,0.012210639651544071,0.09754972249351868,0.001769617260931798,-0.08169532846506333,-0.0005874328641635746,-0.01162865986211494
08087,0.013114319777453967,495.0,0.04540998807789111,1714.0,0.17755994171413433,6702.0,0.0010597430123195125,40.0,0.762856007418201,28794.0,28288,16953,834,143,10534,113,0.599300056561086,0.029482466063348416,0.37238404977375567,0.00505514705882353,0.003994626696832579,0.16355595085711505,0.015927522014542693,-0.19482410805962133,0.008059172718630436,-0.002934883684513066
08089,0.0056922443171179265,152.0,0.019136426618731977,511.0,0.30000374489757703,8011.0,0.0004119387334756394,11.0,0.6747556454330974,18018.0,18440,10102,86,184,7831,318,0.5478308026030368,0.004663774403470716,0.4246746203904555,0.009978308026030369,0.017245119305856833,0.12692484283006056,0.014472652215261261,-0.12467087549287847,-0.004286063708912442,-0.016833180572381194
08091,0.005929439667951379,80.0,0.005114141713608064,69.0,0.06655796027275422,898.0,0.001630595908686629,22.0,0.9207678624369997,12423.0,4651,4261,0,30,297,15,0.9161470651472802,0.0,0.06385723500322511,0.006450225757901527,0.0032251128789507633,0.004620797289719536,0.005114141713608064,0.0027007252695291084,-0.0005207860899501477,-0.0015945169702641343
08093,0.006818739269070395,278.0,0.010963944076526858,447.0,0.02923718420407162,1192.0,0.0003433897473632573,14.0,0.9526367427029678,38839.0,16440,14800,0,179,921,288,0.9002433090024331,0.0,0.056021897810218976,0.010888077858880778,0.017518248175182483,0.05239343370053473,0.010963944076526858,-0.026784713606147356,-0.004069338589810383,-0.017174858427819226
