,county_fips,asian_population,asian_percentage,asian_stop_percentage,asian_stops,black_population,black_percentage,black_stop_percentage,black_stops,hispanic_population,hispanic_percentage,hispanic_stop_percentage,hispanic_stops,other_population,other_percentage,other_stop_percentage,other_stops,total_population,white_population,white_percentage,white_stop_percentage,white_stops,total_stops,white_stop_proportion_excess,black_stop_proportion_excess,hispanic_stop_proportion_excess,asian_stop_proportion_excess,other_stop_proportion_excess,location_text
549,51059,209018,0.18284661539820826,0.07431534346492798,38411.0,104195,0.0911486240008818,0.24406566511564914,126149.0,191965,0.16792884117596116,0.14433749625143896,74603.0,5457,0.004773722742672988,0.06292165265591597,32522.0,1143133,602196,0.526794345014972,0.474359842512068,245180.0,516865.0,-0.0995350519592495,1.6776670277906551,-0.14048417626965248,-0.5935645661086915,12.18083517784775,"Census Tract 4151, Fairfax County, Virginia"
550,51061,916,0.013465637633223079,0.022907894369928336,1643.0,5133,0.07545755237045204,0.12389503917905245,8886.0,5219,0.07672179345828739,0.062017233205989786,4448.0,226,0.003322307975009188,0.013817238783079113,991.0,68025,55271,0.8125101065784638,0.7773625944619503,55754.0,71722.0,-0.04325793837140324,0.6419170154208149,-0.1916607992263929,0.7012112603868725,3.1589277354821084,"Census Tract 9301, Fauquier County, Virginia"
551,51063,0,0.0,0.006351510752200346,70.0,346,0.0221979855007378,0.030759459214227382,339.0,459,0.029447616603579908,0.029579892931675893,326.0,69,0.0044267658946558035,0.00199618909354868,22.0,15587,14608,0.9371912491178548,0.9313129480083476,10264.0,11021.0,-0.006272253518201487,0.3856869675496015,0.004491919664558086,inf,-0.549063776795025,"Census Tract 9201.01, Floyd County, Virginia"
552,51065,180,0.006910850034554251,0.006596837546580723,131.0,3603,0.13833218152499424,0.1909557860811764,3792.0,867,0.033287260999769634,0.024876624030617384,494.0,44,0.0016893188973354837,0.003071809849934535,61.0,26046,20503,0.7871842125470322,0.7744989424916909,15380.0,19858.0,-0.016114741445711234,0.3804147666584292,-0.25266833967536284,-0.04543760700976951,0.818371803440793,"Census Tract 201.01, Fluvanna County, Virginia"
553,51067,124,0.002205228525698026,0.006448303656481278,264.0,4621,0.08218033078427886,0.13463276422168485,5512.0,1542,0.027423083763115773,0.042011675337681055,1720.0,378,0.006722390183176241,0.003932488214748052,161.0,56230,48962,0.8707451538324738,0.8129747685694048,33284.0,40941.0,-0.06634591649324717,0.6382601887438517,0.531982168766411,1.9240976984188891,-0.4150163695362884,"Census Tract 201.01, Franklin County, Virginia"
554,51069,1191,0.014467754278981063,0.014570999110402159,950.0,3322,0.04035422310224609,0.10839289548759164,7067.0,6378,0.07747719293983309,0.07383662075523789,4814.0,365,0.004433862562408134,0.014386944384797082,938.0,82321,69922,0.8493822961334289,0.7888125402619712,51429.0,65198.0,-0.07131035830059584,1.686035987186644,-0.04698895309000639,0.00713620299531148,2.2447880786325496,"Census Tract 501, Frederick County, Virginia"
555,51071,59,0.003497125244502401,0.012374706100730107,300.0,421,0.024954063185347642,0.041249020335767016,1000.0,258,0.015292513781044396,0.010889741368642495,264.0,38,0.002252385750696461,0.004083653013240936,99.0,16871,16056,0.9516922529784838,0.9314028791816196,22580.0,24243.0,-0.021319259175815675,0.6529981522202499,-0.2879037727505135,2.538536722464705,0.8130344733259955,"Census Tract 9301, Giles County, Virginia"
556,51073,211,0.005699467869587531,0.007709939570743905,259.0,2926,0.07903622268442237,0.2226059000386985,7478.0,1246,0.03365657329623726,0.0145566040544161,489.0,97,0.002620134518246401,0.005655940225642247,190.0,37021,31540,0.8519488938710461,0.7494716161104992,25177.0,33593.0,-0.12028571020840861,1.8165047933467724,-0.5674959561006914,0.35274726468488216,1.158644980345377,"Census Tract 1001, Gloucester County, Virginia"
557,51075,228,0.0103735383775422,0.026981350253506092,910.0,3726,0.1695254561172028,0.196785957837934,6637.0,607,0.0276172710314391,0.03285201767130192,1108.0,71,0.003230356249146913,0.011830284341921902,399.0,21979,17027,0.7746940261158378,0.7315503898953358,24673.0,33727.0,-0.05569119518942933,0.1608047684701963,0.1895461225659718,1.6009784965868876,2.662222810578894,"Census Tract 4001, Goochland County, Virginia"
558,51077,22,0.0014492753623188404,0.01110574601641719,184.0,345,0.022727272727272728,0.10127957508450024,1678.0,448,0.029512516469038207,0.07104056011588604,1177.0,7,0.000461133069828722,0.0012071463061323036,20.0,15180,14192,0.9349143610013176,0.8153669724770642,13509.0,16568.0,-0.1278698814683037,3.4563013037180106,1.4071332646409602,6.662964751327863,1.617782989584053,"Census Tract 601.01, Grayson County, Virginia"
